time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2013-03-25T14:19:15.500Z,36.6553,-121.2752,5.4,2.5,Md,,39.6,0.05389892,0.07,nc,nc71960345,2013-03-26T07:14:13.734Z,"19km SSE of Ridgemark, California",earthquake
2013-03-25T14:17:50.900Z,32.3805,-115.2192,10.7,2.4,Ml,9,212.4,0.46712395,0.21,ci,ci15314041,2013-03-25T17:16:40.607Z,"3km NW of Delta, Mexico",earthquake
2013-03-25T14:10:06.000Z,64.2547,-149.999,17.6,1.2,Ml,,,,0.66,ak,ak10680760,2013-03-28T01:40:11.195Z,"55km SW of North Nenana, Alaska",earthquake
2013-03-25T13:56:31.000Z,66.3794,-157.3313,25,2.6,Ml,,,,0.38,ak,ak10680756,2013-03-28T01:40:11.296Z,"62km SSW of Kobuk, Alaska",earthquake
2013-03-25T13:49:17.000Z,64.6417,-146.874,5,1.6,Ml,,,,0.56,ak,ak10680750,2013-03-28T01:40:11.191Z,"8km ESE of Eielson Air Force Base, Alaska",earthquake
2013-03-25T13:40:03.700Z,34.4915,-118.0685,11.5,1.2,Ml,21,61.2,0.04491576,0.11,ci,ci15314017,2013-03-25T17:08:54.674Z,"4km ESE of Vincent, California",earthquake
2013-03-25T13:31:28.300Z,34.0042,-117.1748,4.4,1.6,Ml,71,28.8,0.06288207,0.15,ci,ci15314009,2013-03-25T17:06:14.357Z,"5km S of Redlands, California",earthquake
2013-03-25T13:23:17.600Z,34.052,-117.8552,10.7,1,Ml,15,129.6,0.05389892,0.13,ci,ci15314001,2013-03-25T17:04:09.120Z,"3km NNE of Walnut, California",earthquake
2013-03-25T12:52:46.000Z,66.3476,-149.9963,8.3,1.6,Ml,,,,0.57,ak,ak10680740,2013-03-28T01:40:11.181Z,"101km S of Coldfoot, Alaska",earthquake
2013-03-25T12:34:02.000Z,63.1543,-150.3826,112.1,1.2,Ml,,,,0.44,ak,ak10682526,2013-03-28T01:40:11.589Z,"76km WSW of Cantwell, Alaska",earthquake
2013-03-25T12:28:50.980Z,33.3341,95.3912,10,4.5,mb,30,73,5.13,0.64,us,usb000fs80,2013-06-10T21:42:49.394Z,"155km WNW of Gyegu, China",earthquake
2013-03-25T12:24:33.000Z,63.5388,-147.5091,10.4,1,Ml,,,,0.63,ak,ak10680729,2013-03-28T01:40:11.177Z,"73km ENE of Cantwell, Alaska",earthquake
2013-03-25T12:23:11.000Z,53.5604,-167.0994,13.6,1.3,Ml,,,,0.61,ak,ak10682524,2013-03-28T01:40:11.586Z,"50km SW of Unalaska, Alaska",earthquake
2013-03-25T12:17:17.000Z,53.575,-167.0868,11.4,1.1,Ml,,,,0.59,ak,ak10682523,2013-03-28T01:40:11.335Z,"49km SW of Unalaska, Alaska",earthquake
2013-03-25T12:13:18.800Z,39.7937,-123.5013,8.6,1.7,Md,,97.2,0.01796631,0.09,nc,nc71960320,2013-03-29T04:10:14.492Z,"11km N of Laytonville, California",earthquake
2013-03-25T12:10:52.000Z,63.0524,-150.9198,114.3,1.6,Ml,,,,0.46,ak,ak10680725,2013-03-28T01:40:11.173Z,"91km NNW of Talkeetna, Alaska",earthquake
2013-03-25T12:07:17.000Z,62.8474,-148.5219,62.1,1.6,Ml,,,,0.56,ak,ak10680721,2013-03-28T01:40:11.323Z,"64km SSE of Cantwell, Alaska",earthquake
2013-03-25T12:05:09.011Z,37.3033,-117.0586,12.8663,1.33,ml,12,182,0.161,0.0494,nn,nn00407241,2013-03-25T23:29:21.478Z,"47km SSE of Goldfield, Nevada",earthquake
2013-03-25T12:00:57.000Z,59.7247,-153.5122,122.6,2.2,Ml,,,,0.53,ak,ak10682520,2013-03-28T01:40:11.331Z,"79km E of Old Iliamna, Alaska",earthquake
2013-03-25T11:54:55.210Z,-11.4945,117.1818,10,5.2,mb,51,59,4.24,0.9,us,usb000fs7c,2013-09-23T20:04:27.000Z,"287km SW of Panenggoede, Indonesia",earthquake
2013-03-25T11:47:05.000Z,59.8226,-153.336,129.7,2.2,Ml,,,,0.54,ak,ak10680720,2013-03-28T01:40:11.223Z,"80km SSW of Redoubt Volcano, Alaska",earthquake
2013-03-25T11:31:15.200Z,36.6545,-121.2732,5.3,2.4,Md,,39.6,0.05389892,0.05,nc,nc71960310,2013-03-26T06:14:11.706Z,"19km SSE of Ridgemark, California",earthquake
2013-03-25T11:28:15.300Z,17.9575,-65.7074,12,2.6,Md,3,284.4,0.20301925,0.05,pr,pr13084004,2013-06-10T22:07:05.222Z,"17km ESE of El Negro, Puerto Rico",earthquake
2013-03-25T11:28:12.500Z,36.6542,-121.2727,5.5,2.6,Md,,39.6,0.05389892,0.06,nc,nc71960305,2013-03-26T08:44:09.186Z,"19km SSE of Ridgemark, California",earthquake
2013-03-25T11:24:19.000Z,61.3872,-146.8723,19.2,1.4,Ml,,,,0.43,ak,ak10680712,2013-03-28T01:40:11.320Z,"40km NW of Valdez, Alaska",earthquake
2013-03-25T11:22:15.800Z,-18.431,-173.291,10,4.6,Mb,17,108,3.24651144,1.15,us,us2013nedn,2013-06-10T22:07:06.660Z,"77km ENE of Neiafu, Tonga",earthquake
2013-03-25T11:14:20.000Z,62.2432,-150.6793,61.1,1.8,Ml,,,,0.44,ak,ak10680708,2013-03-28T01:40:11.169Z,"30km WSW of Talkeetna, Alaska",earthquake
2013-03-25T10:53:53.000Z,63.0537,-150.5754,97.5,1.3,Ml,,,,0.34,ak,ak10682516,2013-03-28T01:40:11.327Z,"84km NNW of Talkeetna, Alaska",earthquake
2013-03-25T10:24:50.000Z,64.9158,-149.1676,12.3,1.6,Ml,,,,0.61,ak,ak10680697,2013-03-28T01:40:11.165Z,"37km N of North Nenana, Alaska",earthquake
2013-03-25T10:20:57.000Z,62.3539,-147.3603,49.4,1.5,Ml,,,,0.56,ak,ak10680694,2013-03-28T01:40:11.163Z,"98km WNW of Glennallen, Alaska",earthquake
2013-03-25T10:20:28.500Z,38.8367,-122.808,2.9,2.7,Md,,28.8,0.00898315,0.07,nc,nc71960250,2013-03-26T09:43:07.068Z,"7km WNW of Cobb, California",earthquake
2013-03-25T10:16:05.900Z,38.8375,-122.8102,2.9,1.8,Md,,28.8,0.01796631,0.06,nc,nc71960245,2013-03-26T02:44:11.054Z,"7km WNW of Cobb, California",earthquake
2013-03-25T09:36:09.700Z,33.0392,-116.4433,9.5,1.1,Ml,40,104.4,0.13474729,0.2,ci,ci15313905,2013-03-26T18:00:46.344Z,"15km ESE of Julian, California",earthquake
2013-03-25T09:22:55.000Z,54.6518,-161.2469,39,1.7,Ml,,,,0.44,ak,ak10682513,2013-03-28T01:40:11.159Z,"90km SSW of Sand Point, Alaska",earthquake
2013-03-25T09:17:40.500Z,35.8957,-120.0503,6.4,1.3,Md,,190.8,0.08084838,0.14,nc,nc71960220,2013-03-27T21:24:10.830Z,"13km SSE of Avenal, California",earthquake
2013-03-25T09:16:39.800Z,48.536,-119.9238,2.3,1.6,Md,,162,0.43119134,0.11,uw,uw60512546,2013-03-25T17:49:01.423Z,"31km NW of Okanogan, Washington",earthquake
2013-03-25T09:12:23.000Z,62.9046,-150.996,104.4,1.3,Ml,,,,0.33,ak,ak10682511,2013-03-28T01:40:11.151Z,"79km NW of Talkeetna, Alaska",earthquake
2013-03-25T09:07:20.000Z,64.2628,-149.8756,5,1.8,Ml,,,,0.71,ak,ak10680681,2013-03-28T01:40:11.022Z,"50km SW of North Nenana, Alaska",earthquake
2013-03-25T08:30:02.700Z,3.027,125.649,140.8,5,Mb,58,97.2,2.81711673,0.74,us,usb000fs6h,2013-06-10T21:42:28.987Z,"182km NNE of Bitung, Indonesia",earthquake
2013-03-25T08:05:48.400Z,19.4386,-65.7543,60,2.7,Md,7,291.6,1.20913237,0.25,pr,pr13084003,2013-03-25T09:17:47.441Z,"112km N of Loiza, Puerto Rico",earthquake
2013-03-25T08:03:58.000Z,53.2627,-166.8687,22.2,1.5,Ml,,,,0.33,ak,ak10682509,2013-03-28T01:40:11.148Z,"71km SSW of Unalaska, Alaska",earthquake
2013-03-25T07:48:27.900Z,33.159,-115.6498,0,1,Ml,23,68.4,0.01796631,0.25,ci,ci15313889,2013-03-26T17:56:20.807Z,"13km WNW of Calipatria, California",earthquake
2013-03-25T07:40:38.900Z,-10.914,113.837,44.5,4.2,Mb,22,93.6,2.44701083,1.73,us,usb000fs68,2013-06-10T21:42:27.562Z,"258km S of Sidorukun, Indonesia",earthquake
2013-03-25T07:26:55.000Z,63.5391,-150.8718,8.8,1.4,Ml,,,,0.65,ak,ak10680662,2013-03-28T01:40:11.020Z,"97km W of Cantwell, Alaska",earthquake
2013-03-25T07:06:36.000Z,60.9869,-152.3884,115.9,1.8,Ml,,,,0.56,ak,ak10682507,2013-03-28T01:40:11.138Z,"59km NNE of Redoubt Volcano, Alaska",earthquake
2013-03-25T07:01:04.000Z,61.3916,-146.8234,15,1.6,Ml,,,,0.62,ak,ak10680656,2013-03-28T01:40:11.018Z,"38km NW of Valdez, Alaska",earthquake
2013-03-25T06:56:08.480Z,39.1855,-119.8844,12.9041,1.35,ml,20,53,0.159,0.1335,nn,nn00407234,2013-03-25T07:46:01.898Z,"10km WNW of Carson City, Nevada",earthquake
2013-03-25T06:55:14.000Z,60.926,-150.8206,27.1,1.4,Ml,,,,0.45,ak,ak10680654,2013-03-28T01:40:11.037Z,"36km NE of Nikiski, Alaska",earthquake
2013-03-25T06:46:33.200Z,33.5078,-116.4268,9.4,1.2,Ml,48,93.6,0.01796631,0.16,ci,ci15313857,2013-03-26T17:24:35.959Z,"20km SSW of La Quinta, California",earthquake
2013-03-25T06:29:30.428Z,39.424,-119.8557,9.8832,2.01,ml,20,77,0.15,0.1278,nn,nn00407231,2013-03-25T07:45:31.877Z,"11km SSE of Mogul, Nevada",earthquake
2013-03-25T06:28:59.641Z,39.4273,-119.8573,8.793,1.32,ml,20,77,0.148,0.1102,nn,nn00407230,2013-03-25T07:22:21.659Z,"11km SSW of Reno, Nevada",earthquake
2013-03-25T06:27:35.500Z,15.899,-93.988,78.4,4.1,Mb,25,176.4,1.81819014,1.03,us,usb000fs5m,2013-06-10T21:42:26.095Z,"19km SW of Paredon, Mexico",earthquake
2013-03-25T06:25:54.000Z,63.0629,-149.1184,87.3,1.1,Ml,,,,0.52,ak,ak10682504,2013-03-28T01:40:11.133Z,"37km SSW of Cantwell, Alaska",earthquake
2013-03-25T06:19:19.105Z,38.9484,-118.7404,11.3084,1.34,ml,12,80,0.363,0.1117,nn,nn00407227,2013-03-26T00:01:53.538Z,"36km E of Yerington, Nevada",earthquake
2013-03-25T05:55:57.000Z,61.7477,-146.8857,29.3,1.3,Ml,,,,0.55,ak,ak10682503,2013-03-28T01:40:11.130Z,"74km NNW of Valdez, Alaska",earthquake
2013-03-25T05:55:05.490Z,-59.611,-26.3841,10.02,5.1,mb,24,102,15.35,0.52,us,usb000fs5g,2013-06-10T21:42:24.622Z,"64km S of Bristol Island, South Sandwich Islands",earthquake
2013-03-25T05:47:13.400Z,18.8882,-66.8014,16,2.7,Md,13,266.4,0.5111414,0.25,pr,pr13084002,2013-03-25T06:25:28.905Z,"44km N of Hatillo, Puerto Rico",earthquake
2013-03-25T05:25:29.350Z,-16.6197,-171.8428,10,5.2,mb,43,55,3.05,0.73,us,usb000fs5c,2013-09-23T20:04:25.000Z,"216km ESE of Hihifo, Tonga",earthquake
2013-03-25T05:18:32.700Z,40.6217,-123.9018,21,1.7,Md,,108,0.19762936,0.16,nc,nc71960085,2013-03-29T19:55:09.022Z,"18km ENE of Hydesville, California",earthquake
2013-03-25T05:10:48.000Z,62.1799,-150.3724,7.5,1.9,Ml,,,,0.7,ak,ak10680617,2013-03-28T01:40:11.015Z,"21km SW of Talkeetna, Alaska",earthquake
2013-03-25T04:57:00.000Z,62.2549,-151.0772,81.6,1.4,Ml,,,,0.27,ak,ak10682501,2013-03-28T01:40:11.126Z,"50km W of Talkeetna, Alaska",earthquake
2013-03-25T04:46:39.400Z,34.0062,-117.1775,4.8,1,Ml,26,57.6,0.06288207,0.11,ci,ci15313817,2013-03-25T22:51:48.296Z,"5km S of Redlands, California",earthquake
2013-03-25T04:44:19.500Z,39.4008,-123.264,8.9,1.3,Md,,82.8,0.1706799,0.03,nc,nc71960080,2013-03-27T21:59:09.860Z,"7km E of Willits, California",earthquake
2013-03-25T04:36:01.900Z,18.467,-68.999,111.4,4.1,Mb,50,54,0.47970036,1.19,us,us2013nebj,2013-12-25T07:40:57.767Z,"5km NNW of La Romana, Dominican Republic",earthquake
2013-03-25T04:35:19.500Z,-17.988,-178.557,599.2,4.2,Mb,115,79.2,8.25012757,0.8,us,usb000fs56,2013-06-10T21:42:21.735Z,"279km SE of Lambasa, Fiji",earthquake
2013-03-25T04:32:55.200Z,33.501,-116.4683,10.4,1.1,Ml,36,100.8,0.04491576,0.14,ci,ci15313801,2013-03-25T22:24:11.793Z,"19km ESE of Anza, California",earthquake
2013-03-25T04:31:07.900Z,36.2858,-120.4165,10,1.6,Md,,100.8,0.1527136,0.17,nc,nc71960070,2013-03-29T02:56:09.864Z,"16km NNW of Coalinga, California",earthquake
2013-03-25T04:10:56.900Z,15.936,-98.451,10,3.8,mb,0,0,0,1.45,us,usb000gbly,2013-05-01T02:12:34.537Z,"58km S of Cuajinicuilapa, Mexico",earthquake
2013-03-25T03:59:53.400Z,-17.696,-178.439,551,4.8,Mb,337,28.8,8.19083876,1,us,usb000fs4y,2013-09-23T20:04:23.000Z,"271km ESE of Lambasa, Fiji",earthquake
2013-03-25T03:58:22.100Z,38.8327,-122.802,2.1,1.5,Md,,32.4,0.00898315,0.06,nc,nc71960050,2013-03-26T02:15:12.730Z,"6km W of Cobb, California",earthquake
2013-03-25T03:54:22.600Z,39.6238,-120.012,4.5,1.2,Md,,126,0.04491576,0.06,nc,nc71960045,2013-03-29T03:41:11.087Z,"6km SSW of Cold Springs, Nevada",earthquake
2013-03-25T03:38:23.686Z,39.4252,-119.8589,10.4292,1.02,ml,20,77,0.147,0.1449,nn,nn00407209,2013-03-25T05:39:09.935Z,"11km SSE of Mogul, Nevada",earthquake
2013-03-25T03:32:08.000Z,62.8791,-150.9168,98,1.2,Ml,,,,0.4,ak,ak10682500,2013-03-28T01:40:11.123Z,"74km NNW of Talkeetna, Alaska",earthquake
2013-03-25T03:24:19.000Z,54.0341,-163.5473,49.4,2.4,Ml,,,,0.3,ak,ak10680574,2013-03-28T01:40:11.035Z,"91km S of False Pass, Alaska",earthquake
2013-03-25T03:22:47.000Z,39.6263,-120.011,4.6,1.1,Md,,129.6,0.04491576,0.06,nc,nc71960020,2013-03-28T23:37:10.217Z,"6km SSW of Cold Springs, Nevada",earthquake
2013-03-25T03:19:48.000Z,63.6311,-149.7113,123.2,1.3,Ml,,,,0.37,ak,ak10682498,2013-03-28T01:40:11.120Z,"44km SW of Healy, Alaska",earthquake
2013-03-25T03:18:00.400Z,39.6252,-120.0108,4.8,1.7,Md,,126,0.04491576,0.06,nc,nc71960015,2013-03-30T05:59:08.514Z,"6km SSW of Cold Springs, Nevada",earthquake
2013-03-25T03:16:48.000Z,60.486,-149.5555,21.4,1.6,Ml,,,,0.27,ak,ak10680567,2013-03-28T01:40:11.008Z,"36km NNW of Bear Creek, Alaska",earthquake
2013-03-25T03:03:30.000Z,35.2503,-118.5235,9.4,1.2,Ml,24,61.2,0.08983153,0.12,ci,ci15313793,2013-03-25T22:09:37.184Z,"12km NNW of Golden Hills, California",earthquake
2013-03-25T02:52:29.300Z,12.705,-87.313,55,3.8,Mb,8,172.8,0.35932611,1.23,us,us2013nec7,2013-06-10T21:55:58.481Z,"15km ESE of Jiquilillo, Nicaragua",earthquake
2013-03-25T02:17:56.500Z,51.5204,-177.1699,47.4,4.2,Mb,60,136.8,0.32968171,1.07,us,usb000fs4s,2013-06-10T21:42:18.807Z,"53km SW of Adak, Alaska",earthquake
2013-03-25T02:09:44.000Z,63.1745,-149.7579,92,1.2,Ml,,,,0.59,ak,ak10682495,2013-03-28T01:40:11.048Z,"47km WSW of Cantwell, Alaska",earthquake
2013-03-25T02:00:41.000Z,62.7852,-149.4131,73,1.1,Ml,,,,0.23,ak,ak10682494,2013-03-28T01:40:11.046Z,"62km NE of Talkeetna, Alaska",earthquake
2013-03-25T01:57:32.400Z,35.1555,-120.894,5,1.2,Md,,194.4,0.07186522,0.1,nc,nc71959990,2013-03-28T22:32:12.595Z,"15km W of Avila Beach, California",earthquake
2013-03-25T01:40:18.700Z,39.2617,-123.2043,7,1.3,Md,,72,0.08983153,0.06,nc,nc71959975,2013-03-27T00:34:09.386Z,"0km S of Redwood Valley, California",earthquake
2013-03-25T01:39:57.000Z,62.636,-148.5527,11.8,1,Ml,,,,0.49,ak,ak10682493,2013-03-28T00:42:13.386Z,"85km NE of Y, Alaska",earthquake
2013-03-25T01:16:00.000Z,62.632,-148.5489,5.5,3.3,Ml,,,,0.81,ak,ak10680533,2013-03-28T01:41:36.969Z,"85km NE of Y, Alaska",earthquake
2013-03-25T01:05:14.000Z,60.9416,-150.8562,15,1.6,Ml,,,,0.6,ak,ak10680528,2013-03-28T00:42:10.225Z,"36km NE of Nikiski, Alaska",earthquake
2013-03-25T00:56:43.558Z,39.4263,-119.857,10.1496,1.8,ml,24,77,0.149,0.157,nn,nn00407172,2013-03-25T04:44:41.599Z,"11km SSE of Mogul, Nevada",earthquake
2013-03-25T00:56:42.300Z,33.9845,-116.2727,1.7,1.2,Ml,39,46.8,0.11678099,0.19,ci,ci15313737,2013-03-25T19:45:09.643Z,"12km NE of Sky Valley, California",earthquake
2013-03-25T00:42:47.900Z,18.538,-68.1989,100,2.7,Md,6,201.6,0.17337485,0.1,pr,pr13084000,2013-06-10T21:52:58.691Z,"22km ESE of Punta Cana, Dominican Republic",earthquake
2013-03-25T00:38:14.000Z,55.646,-152.0406,20.3,3.3,Ml,,,,0.7,ak,ak10682490,2013-03-28T00:42:13.372Z,"225km E of Chirikof Island, Alaska",earthquake
2013-03-25T00:02:11.800Z,51.805,-168.988,35,4.9,Mb,408,64.8,1.16870818,0.97,us,usb000fs42,2013-09-23T20:04:21.000Z,"126km S of Nikolski, Alaska",earthquake
2013-03-25T00:00:04.800Z,12.112,-87.942,35,4.6,Mb,30,165.6,2.03737906,1.29,us,us2013neae,2013-06-10T21:48:48.822Z,"88km SW of Jiquilillo, Nicaragua",earthquake
2013-03-24T23:56:26.000Z,51.5309,-175.3216,16.5,1.4,Ml,13,237.6,,0.48,ak,ak10680499,2013-03-27T02:18:41.522Z,"100km ESE of Adak, Alaska",earthquake
2013-03-24T23:54:01.000Z,61.4877,-147.6778,13.6,1.7,Ml,25,54,,0.65,ak,ak10680496,2013-03-27T02:18:30.756Z,"69km ESE of Lazy Mountain, Alaska",earthquake
2013-03-24T23:52:52.900Z,-7.335,148.374,89.2,4.2,Mb,20,140.4,2.37694224,1.18,us,us2013ndcx,2013-06-10T21:53:00.137Z,"98km SE of Finschhafen, Papua New Guinea",earthquake
2013-03-24T23:50:41.000Z,-3.455,140.282,42.7,4.2,Mb,19,108,1.01868953,1.49,us,us2013ndcw,2013-06-10T21:53:01.632Z,"96km SSW of Abepura, Indonesia",earthquake
2013-03-24T23:47:17.500Z,40.7185,-121.1847,7.1,1.3,Md,,255.6,0.1706799,0.09,nc,nc71961020,2013-03-26T19:25:12.167Z,"44km ESE of Burney, California",earthquake
2013-03-24T23:43:55.900Z,37.293,143.966,35.3,4.4,Mb,41,136.8,4.66495127,1.24,us,usb000fs3s,2013-06-10T21:42:17.391Z,"263km E of Namie, Japan",earthquake
2013-03-24T23:35:01.200Z,33.501,-116.4707,9.1,1.1,Ml,36,100.8,0.04491576,0.15,ci,ci15313689,2013-03-26T16:46:33.310Z,"19km ESE of Anza, California",earthquake
2013-03-24T23:32:25.200Z,35.046,-117.6778,0,1.5,Ml,17,68.4,0.11678099,0.14,ci,ci15313681,2013-03-26T16:44:33.061Z,"1km N of Quarry at BORON",quarry
2013-03-24T22:56:12.500Z,40.2758,-124.481,19.4,2.1,Md,,259.2,0.1527136,0.2,nc,nc71959885,2013-03-29T03:11:11.632Z,"38km SSW of Ferndale, California",earthquake
2013-03-24T22:48:42.100Z,34.0082,-117.1777,4.4,1.1,Ml,35,39.6,0.06288207,0.14,ci,ci15313665,2013-03-26T16:26:59.023Z,"5km S of Redlands, California",earthquake
2013-03-24T22:39:54.000Z,35.8358,-117.6833,2.6,1.2,Ml,18,72,0.07186522,0.13,ci,ci15313657,2013-03-26T16:21:18.321Z,"22km NNE of China Lake Acres, California",earthquake
2013-03-24T22:32:36.000Z,63.2304,-150.3937,117.3,1.3,Ml,18,72,,0.32,ak,ak10681947,2013-03-27T02:18:42.537Z,"74km WSW of Cantwell, Alaska",earthquake
2013-03-24T22:15:29.986Z,39.4241,-119.856,10.0863,1.05,ml,21,78,0.123,0.1132,nn,nn00407134,2013-03-24T23:03:33.015Z,"11km SSE of Mogul, Nevada",earthquake
2013-03-24T22:03:06.300Z,34.0102,-117.1753,4.1,1.5,Ml,63,36,0.05389892,0.15,ci,ci15313649,2013-03-26T16:21:33.265Z,"5km S of Redlands, California",earthquake
2013-03-24T21:57:41.140Z,39.6228,-120.0087,6.3718,1.01,ml,12,71,0.04,0.1298,nn,nn00407130,2013-03-24T22:25:17.040Z,"6km SSW of Cold Springs, Nevada",earthquake
2013-03-24T21:50:51.400Z,39.9118,-122.9558,7,1.3,Md,,111.6,0.18864621,0.18,nc,nc71959840,2013-03-28T21:33:15.677Z,"28km ENE of Covelo, California",earthquake
2013-03-24T21:30:13.000Z,63.0798,-151.4698,6.4,1.3,Ml,17,72,,0.65,ak,ak10680469,2013-03-27T02:18:30.738Z,"109km NW of Talkeetna, Alaska",earthquake
2013-03-24T21:26:20.000Z,59.3435,-136.7348,9.4,2.3,Ml,12,154.8,,0.74,ak,ak10680463,2013-03-27T02:18:32.881Z,"74km W of Haines, Alaska",earthquake
2013-03-24T21:22:33.485Z,39.4276,-119.8527,10.2671,1.34,ml,18,81,0.151,0.1333,nn,nn00407150,2013-03-24T23:34:57.554Z,"11km SSW of Reno, Nevada",earthquake
2013-03-24T21:22:08.386Z,39.4276,-119.857,10.1451,1.26,ml,22,70,0.104,0.1105,nn,nn00407124,2013-03-25T00:24:17.925Z,"11km SSW of Reno, Nevada",earthquake
2013-03-24T21:20:29.873Z,39.428,-119.8561,9.2391,2.2,ml,23,78,0.149,0.113,nn,nn00407121,2013-03-25T04:21:58.178Z,"11km SSW of Reno, Nevada",earthquake
2013-03-24T21:20:15.000Z,60.3712,-149.6369,33.4,1.3,Ml,14,97.2,,0.34,ak,ak10680456,2013-03-27T02:18:41.488Z,"26km NNW of Bear Creek, Alaska",earthquake
2013-03-24T21:19:52.735Z,39.423,-119.8602,11.8678,1.24,ml,19,76,0.147,0.1424,nn,nn00407120,2013-03-24T21:50:31.789Z,"11km SSE of Mogul, Nevada",earthquake
2013-03-24T21:19:43.800Z,-7.179,148.007,82.2,4.9,Mb,44,39.6,2.35717931,1.4,us,usb000fs2k,2013-09-23T20:04:20.000Z,"65km SSE of Finschhafen, Papua New Guinea",earthquake
2013-03-24T21:18:56.375Z,39.4259,-119.8509,11.6644,1.5,ml,25,72,0.115,0.1295,nn,nn00407116,2013-03-24T21:50:21.778Z,"11km SSW of Reno, Nevada",earthquake
2013-03-24T21:15:39.000Z,52.8201,-168.017,7.2,2.8,Ml,18,241.2,,0.74,ak,ak10680451,2013-03-27T02:18:31.798Z,"58km ESE of Nikolski, Alaska",earthquake
2013-03-24T21:11:09.100Z,49.4562,-120.48,0,2.3,Md,,212.4,0.58390493,0.5,uw,uw60512476,2013-03-25T02:17:41.425Z,"2km E of Princeton, Canada",quarry
2013-03-24T21:06:37.220Z,39.4283,-119.8591,10.5842,1.59,ml,22,69,0.104,0.1082,nn,nn00407123,2013-03-24T21:37:41.703Z,"11km SSW of Reno, Nevada",earthquake
2013-03-24T21:01:32.600Z,41.0207,-121.5345,6.6,1,Md,,129.6,0.16169675,0.05,nc,nc71961010,2013-03-26T19:07:10.072Z,"18km NE of Burney, California",earthquake
2013-03-24T21:00:13.770Z,-12.4013,166.0147,44.23,5.1,mb,48,113,6.65,1.37,us,usb000fs2c,2013-09-23T20:04:18.000Z,"187km S of Lata, Solomon Islands",earthquake
2013-03-24T20:56:16.000Z,65.8408,-142.9032,8.6,1.8,Ml,14,97.2,,0.41,ak,ak10680444,2013-03-27T02:18:32.867Z,"52km E of Circle, ",earthquake
2013-03-24T20:51:32.300Z,36.5742,-121.094,8.7,1.1,Md,,72,0.04491576,0.06,nc,nc71959795,2013-03-30T00:22:06.080Z,"26km NE of Soledad, California",earthquake
2013-03-24T20:26:31.000Z,64.9228,-148.9878,17.5,1.1,Ml,,,,0.5,ak,ak10680440,2013-03-27T02:18:30.726Z,"38km N of North Nenana, Alaska",earthquake
2013-03-24T20:25:09.300Z,42.6137,-122.3963,1.4,1.9,Ml,,79.2,0.40424188,0.19,uw,uw60512466,2013-03-25T02:14:21.037Z,"34km E of Shady Cove, Oregon",earthquake
2013-03-24T19:47:00.300Z,35.7362,-121.2867,11.7,1.8,Md,,172.8,0.02694946,0.08,nc,nc71959765,2013-03-28T04:30:09.632Z,"13km NW of San Simeon, California",earthquake
2013-03-24T19:46:48.800Z,34.5287,-118.1517,9.6,1,Ml,15,72,0.00898315,0.12,ci,ci15313593,2013-03-26T15:47:54.141Z,"4km NW of Vincent, California",earthquake
2013-03-24T19:28:13.600Z,42.6173,-122.4047,9.2,2.7,Ml,,68.4,0.34135981,0.21,uw,uw60512461,2013-03-25T03:17:56.073Z,"33km E of Shady Cove, Oregon",earthquake
2013-03-24T19:27:32.700Z,-21.508,169.985,92.3,5.3,Mb,39,97.2,1.81819014,0.71,us,usb000fs1n,2013-09-23T20:04:16.000Z,"217km E of Tadine, New Caledonia",earthquake
2013-03-24T19:12:56.000Z,59.9482,-152.655,101.7,2.3,Ml,,,,0.65,ak,ak10680419,2013-03-27T02:18:30.715Z,"49km WNW of Anchor Point, Alaska",earthquake
2013-03-24T18:46:05.000Z,42.618,-122.4007,5.8,2.6,Ml,,64.8,0.34135981,0.28,uw,uw60512451,2013-03-24T21:56:28.364Z,"33km E of Shady Cove, Oregon",earthquake
2013-03-24T18:32:33.000Z,61.4736,-140.6197,13.6,1.5,Ml,11,82.8,,0.5,ak,ak10680411,2013-03-27T02:18:41.472Z,"185km WNW of Haines Junction, Canada",earthquake
2013-03-24T18:13:45.000Z,62.6315,-148.8354,66.3,1,Ml,11,100.8,,0.27,ak,ak10681938,2013-03-27T02:18:41.499Z,"74km NE of Y, Alaska",earthquake
2013-03-24T18:09:44.000Z,62.1839,-150.3771,5.7,2.1,Ml,,,,0.73,ak,ak10680404,2013-03-27T02:18:30.698Z,"20km SW of Talkeetna, Alaska",earthquake
2013-03-24T18:01:21.000Z,51.6434,-177.3202,58.5,1.5,Ml,11,223.2,,0.24,ak,ak10680402,2013-03-27T02:18:40.414Z,"52km WSW of Adak, Alaska",earthquake
2013-03-24T17:51:58.200Z,36.6173,-121.2225,4.6,2,Md,,39.6,0.05389892,0.07,nc,nc71959710,2013-03-25T19:23:11.032Z,"23km NNE of Soledad, California",earthquake
2013-03-24T17:41:10.000Z,61.0451,-150.3865,33.6,1.5,Ml,,,,0.55,ak,ak10680395,2013-03-27T02:18:29.672Z,"32km SW of Anchorage, Alaska",earthquake
2013-03-24T17:28:33.480Z,39.6232,-120.0119,5.4898,1,ml,12,72,0.042,0.1444,nn,nn00411479,2013-05-09T21:50:26.717Z,"7km SSW of Cold Springs, Nevada",earthquake
